task_id,sentence,tkn_start,tkn_end,chunk,entity,assertion_label
1,"Even though most books were burned, it is evident that the voyages were extremely profitable for the shareholders, and many Swedes became wealthy due to the SOIC.From Gothenburg the vessels carried iron, both in bars and processed, as axes, anchors, steel, etc.",27,27,Gothenburg,LOC,PAST
1,"The expeditions called at Cádiz where they traded goods to acquire essential Spanish silver, on which the China trade depended in the form of coins, pesos duros, since the charter stated that the silver carried to China, coined or uncoined, could not be Swedish.",4,4,Cádiz,LOC,PAST
1,"The expeditions called at Cádiz where they traded goods to acquire essential Spanish silver, on which the China trade depended in the form of coins, pesos duros, since the charter stated that the silver carried to China, coined or uncoined, could not be Swedish.",17,17,China,LOC,PAST
1,"The expeditions called at Cádiz where they traded goods to acquire essential Spanish silver, on which the China trade depended in the form of coins, pesos duros, since the charter stated that the silver carried to China, coined or uncoined, could not be Swedish.",36,36,China,LOC,PAST
1,"The company also had to pay tax to the Dey of Algiers and carry Moroccan passports, thereby being ensured protection from raids by Barbary pirates.",11,11,Algiers,LOC,PAST
1,"the merchants had to close numerous favourable deals, and the captain had the difficult task of safely sailing the ship to China and back.",21,21,China,LOC,PAST
1,"In most years of the period after 1766 one or two SOIC ships were loaded at Canton, or as many a four (1785–86).",7,7,1766,DATE,PAST
1,"In most years of the period after 1766 one or two SOIC ships were loaded at Canton, or as many a four (1785–86).",11,11,SOIC,ORG,PAST
1,"In most years of the period after 1766 one or two SOIC ships were loaded at Canton, or as many a four (1785–86).",16,16,Canton,LOC,PAST
1,"The last vessel returned to Gothenburg in March 1806, and even though the company had charters until 1821, it ceased to exist in 1813.Life onboard the ships was hard and hazardous, the crew was malnourished and not used to the heat and humidity in the ports they visited during the journey.",5,5,Gothenburg,LOC,PAST
1,"The last vessel returned to Gothenburg in March 1806, and even though the company had charters until 1821, it ceased to exist in 1813.Life onboard the ships was hard and hazardous, the crew was malnourished and not used to the heat and humidity in the ports they visited during the journey.",7,8,March 1806,DATE,PAST
1,"The last vessel returned to Gothenburg in March 1806, and even though the company had charters until 1821, it ceased to exist in 1813.Life onboard the ships was hard and hazardous, the crew was malnourished and not used to the heat and humidity in the ports they visited during the journey.",17,17,1821,DATE,PAST
1,"= The first octroi (1731–1746) =The first three directors of the SOIC was Henrik König, Colin Campbell and Frans Bedoire, a merchant from Stockholm.",8,8,directors,ROLE,PAST
1,"= The first octroi (1731–1746) =The first three directors of the SOIC was Henrik König, Colin Campbell and Frans Bedoire, a merchant from Stockholm.",11,11,SOIC,ORG,PAST
1,"= The first octroi (1731–1746) =The first three directors of the SOIC was Henrik König, Colin Campbell and Frans Bedoire, a merchant from Stockholm.",13,14,Henrik König,PER,PAST
1,"= The first octroi (1731–1746) =The first three directors of the SOIC was Henrik König, Colin Campbell and Frans Bedoire, a merchant from Stockholm.",15,16,Colin Campbell,PER,PAST
1,"= The first octroi (1731–1746) =The first three directors of the SOIC was Henrik König, Colin Campbell and Frans Bedoire, a merchant from Stockholm.",18,19,Frans Bedoire,PER,PAST
1,"= The first octroi (1731–1746) =The first three directors of the SOIC was Henrik König, Colin Campbell and Frans Bedoire, a merchant from Stockholm.",23,23,Stockholm,LOC,PAST
1,Bedoir was the son of a French wigmaker who had relocated to Sweden to import French wine.,0,0,Bedoir,PER,PAST
1,Bedoir was the son of a French wigmaker who had relocated to Sweden to import French wine.,7,7,wigmaker,ROLE,PAST
1,Bedoir was the son of a French wigmaker who had relocated to Sweden to import French wine.,12,12,Sweden,LOC,PAST
1,Campbell was the driving force for the whole enterprise since he had gained firsthand knowledge of the China trade as supercargo for the Ostend Company.,0,0,Campbell,PER,PAST
1,Campbell was the driving force for the whole enterprise since he had gained firsthand knowledge of the China trade as supercargo for the Ostend Company.,17,17,China,LOC,PAST
1,Campbell was the driving force for the whole enterprise since he had gained firsthand knowledge of the China trade as supercargo for the Ostend Company.,23,24,Ostend Company,ORG,PAST
1,He was knighted by King Frederick I and moved to Gothenburg to organize the first expedition.The first two expeditions proved dangerous and complicated since the rest of the trading nations did not take kindly to Sweden's attempt to engage in the trade.,4,4,King,ROLE,PAST
1,He was knighted by King Frederick I and moved to Gothenburg to organize the first expedition.The first two expeditions proved dangerous and complicated since the rest of the trading nations did not take kindly to Sweden's attempt to engage in the trade.,5,6,Frederick I,PER,PAST
1,He was knighted by King Frederick I and moved to Gothenburg to organize the first expedition.The first two expeditions proved dangerous and complicated since the rest of the trading nations did not take kindly to Sweden's attempt to engage in the trade.,10,10,Gothenburg,LOC,PAST
1,This fueled the opposition against the trade in Sweden and the SOIC started a massive PR-campaign about the benefits of trading with the East Indies.,8,8,Sweden,LOC,PAST
1,This fueled the opposition against the trade in Sweden and the SOIC started a massive PR-campaign about the benefits of trading with the East Indies.,11,11,SOIC,ORG,PAST
1,This fueled the opposition against the trade in Sweden and the SOIC started a massive PR-campaign about the benefits of trading with the East Indies.,23,24,East Indies,LOC,PAST
1,They also agreed to make certain concessions about what goods to import from China.,13,13,China,LOC,PAST
1,"To avoid confrontations with the other trading countries, the company refrained from seeking trade with India and focused on China instead.A total of 15 expeditions supported by 25 ships were launched during the first charter.",15,15,India,LOC,PAST
1,"To avoid confrontations with the other trading countries, the company refrained from seeking trade with India and focused on China instead.A total of 15 expeditions supported by 25 ships were launched during the first charter.",19,19,China,LOC,PAST
1,Only three of these expeditions went to Bengal;,7,7,Bengal,LOC,PAST
1,"the rest sailed directly to Canton.Books and accounts from the first expeditions are missing, partially or completely, but starting with the eighth expedition (the ships Fredericus Rex Sueciae, Stockholm and Riddarhuset in 1740) until the closing of the last in 1748, records were so complete that an estimate of the profits could be made for these.",28,28,Stockholm,LOC,PAST
1,"the rest sailed directly to Canton.Books and accounts from the first expeditions are missing, partially or completely, but starting with the eighth expedition (the ships Fredericus Rex Sueciae, Stockholm and Riddarhuset in 1740) until the closing of the last in 1748, records were so complete that an estimate of the profits could be made for these.",30,30,Riddarhuset,LOC,PAST
1,"the rest sailed directly to Canton.Books and accounts from the first expeditions are missing, partially or completely, but starting with the eighth expedition (the ships Fredericus Rex Sueciae, Stockholm and Riddarhuset in 1740) until the closing of the last in 1748, records were so complete that an estimate of the profits could be made for these.",32,32,1740,DATE,PAST
1,"the rest sailed directly to Canton.Books and accounts from the first expeditions are missing, partially or completely, but starting with the eighth expedition (the ships Fredericus Rex Sueciae, Stockholm and Riddarhuset in 1740) until the closing of the last in 1748, records were so complete that an estimate of the profits could be made for these.",40,40,1748,DATE,PAST
